gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1545182520,c3c56ab1-706c-4e7f-85f8-f6f860e203f2,baf68ca8-5dbb-43eb-9594-0033011bf0c8,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sacchariflorus,,SPECIES,Miscanthus sacchariflorus (Maxim.) Benth. & Hook.f. ex Franch.,Miscanthus sacchariflorus,,GB,,England,present,,1ed074ff-5644-461a-90db-5da4d7656f3f,53.48318,-3.04126,2000,,,,,,2004-08-14T00:00:00Z,14,8,2004,7738766,7738766,HUMAN_OBSERVATION,Merseyside BioBank,1,,MBB00004000005WS,,,CC_BY_NC_4_0,,,,,2019-09-21T00:21:02.325Z,,
1544852734,0284b82d-cdd1-4d67-83bd-c8e42e988adb,8c972e89-34c1-4e61-8d64-dda840e24e1c,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sacchariflorus,,SPECIES,Miscanthus sacchariflorus (Maxim.) Benth. & Hook.f. ex Franch.,Miscanthus sacchariflorus,,GB,,England,present,,1ed074ff-5644-461a-90db-5da4d7656f3f,53.50115,-3.0417,2000,,,,,,1997-07-10T00:00:00Z,10,7,1997,7738766,7738766,HUMAN_OBSERVATION,Merseyside BioBank,1,,DSS0056400002ZH0,,,CC_BY_NC_4_0,,,,,2019-09-21T00:21:03.825Z,,
1537812413,b7cd5ad0-f65a-4de1-a1bb-318cf5ae12f8,f3a46211-9d99-4786-9c2d-902ec215adef,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,,,GENUS,Miscanthus Andersson,Miscanthus,,GB,,England,present,,0ccc789d-ca07-4bb9-a1e7-a1d1b8491287,53.55651,-2.86191,2000,,,,,,2010-01-01T00:00:00Z,,,2010,2706020,,HUMAN_OBSERVATION,Lancashire Environment Record Network,1,,WA0001380000FI1C,,,CC_BY_NC_4_0,,,,,2019-09-21T00:21:01.738Z,,
1519108191,f60e31a5-dc12-44c1-8358-098f131cd141,12d4e4a7-4146-4fad-ab2d-51e4aaa0b782,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,GB,Wildflower steppe garden.,Wales,present,,aa569acf-991d-4467-b327-8442f30ddbd2,51.81477,-4.10493,10000,,,,,,2008-01-01T00:00:00Z,,,2008,2706026,2706026,HUMAN_OBSERVATION,,,,,,,CC_BY_NC_4_0,,BSBI meeting,,,2019-09-21T00:21:03.381Z,,
1500264556,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5810882,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.587499,-74.080914,2,,,,,,2017-04-17T15:48:00Z,17,4,2017,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,5810882,,,2017-04-18T02:42:51Z,CC_BY_NC_4_0,Zihao Wang,Zihao Wang,,,2019-09-21T00:21:04.515Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1500224052,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5547198,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,US,,New Jersey,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.627809,-74.630009,8,,,,,,2017-04-02T12:49:00Z,2,4,2017,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,5547198,,,2017-04-03T00:52:16Z,CC_BY_NC_4_0,Sara Rall,Sara Rall,,,2019-09-21T00:21:03.022Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1500220873,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4891976,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,KR,,Jeju,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.402757,126.351625,5,,,,,,2017-01-04T11:52:31Z,4,1,2017,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,4891976,,,2017-01-04T12:02:08Z,CC_BY_NC_4_0,"Kim, Hyun-tae","Kim, Hyun-tae",,,2019-09-21T00:21:04.015Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1500220864,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4891285,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,,KR,,Jeju,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.290144,126.352305,10,,,,,,2017-01-04T09:59:47Z,4,1,2017,2706026,2706026,HUMAN_OBSERVATION,iNaturalist,Observations,4891285,,,2017-01-04T12:07:33Z,CC_BY_NC_4_0,"Kim, Hyun-tae","Kim, Hyun-tae",,,2019-09-21T00:21:02.456Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1493284838,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:Sighting:64755800,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,Andersson,SE,Vattenfalls gamla bostadsområde,,Present,,b8323864-602a-4a7d-9127-bb903054e97d,58.537859,15.963602,5,,,,,,2017-04-02T00:00:00Z,2,4,2017,2706026,2706026,HUMAN_OBSERVATION,ArtDatabanken,Artportalen,105527621,,,,CC0_1_0,Tommy Tyrberg,"Tommy Tyrberg, Bengt Westman, Marie-Louise Mölgaard, Jörgen Mölgaard, Björn Ström, Anders Svenson, Annette Lundborg",,,2019-09-21T00:21:03.995Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1482758047,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:Sighting:55713768,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,Andersson,SE,Larsfrid vid järnvägen,,Present,,b8323864-602a-4a7d-9127-bb903054e97d,56.657903,12.87849,100,,,,,,2015-10-10T00:00:00Z,10,10,2015,2706026,2706026,HUMAN_OBSERVATION,ArtDatabanken,Artportalen,77349966,,,,CC0_1_0,Per Wahlén,Per Wahlén,,,2019-09-21T00:21:03.666Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1474367669,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:Sighting:55258435,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,Miscanthus sinensis,,SPECIES,Miscanthus sinensis Andersson,Miscanthus sinensis,Andersson,SE,Stubbetorpsdammen,,Present,,b8323864-602a-4a7d-9127-bb903054e97d,56.22973,15.382661,10,,,,,,2013-09-11T00:00:00Z,11,9,2013,2706026,2706026,HUMAN_OBSERVATION,ArtDatabanken,Artportalen,67968811,B-13-2026,,,CC0_1_0,Bengt Nilsson,Bengt Nilsson,,,2019-09-21T00:21:02.894Z,,GEODETIC_DATUM_ASSUMED_WGS84
